FromNodeId,from_time,ToNodeId,to_time,Weight,Level
"1222650786393608192	",1/30/2020 6:40,"1222996464340783104	",1/31/2020 5:34,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996467910135809	",1/31/2020 5:34,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996429377101824	",1/31/2020 5:34,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996431151255552	",1/31/2020 5:34,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996383915028495	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996395013156886	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996399069048852	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996403288526849	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996408980189184	",1/31/2020 5:34,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996409244254208	",1/31/2020 5:34,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996182072537108	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996240675352582	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996266017226758	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996332446732289	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996344345964550	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996064640413707	",1/31/2020 5:32,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996068599828481	",1/31/2020 5:32,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996098031046656	",1/31/2020 5:32,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996118868385792	",1/31/2020 5:32,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996156491476995	",1/31/2020 5:33,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995837594112000	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995888358019072	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995888445935616	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995904258396160	",1/31/2020 5:32,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995979869335557	",1/31/2020 5:32,1,1
"1222650786393608192	",1/30/2020 6:40,"1222996001587372033	",1/31/2020 5:32,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995661747916800	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995669897687040	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995674431729684	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995774675439617	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995774822215680	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995791758929920	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995825556520960	",1/31/2020 5:31,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995484979204096	",1/31/2020 5:30,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995489374605313	",1/31/2020 5:30,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995619691655168	",1/31/2020 5:30,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995645100961821	",1/31/2020 5:30,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995400614989824	",1/31/2020 5:30,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995430453260290	",1/31/2020 5:30,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995442708828161	",1/31/2020 5:30,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995204552241161	",1/31/2020 5:29,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995002944413696	",1/31/2020 5:28,1,1
"1222650786393608192	",1/30/2020 6:40,"1222995133299404801	",1/31/2020 5:28,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994801827577856	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994859914670090	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994948666142728	",1/31/2020 5:28,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994718713425924	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994726669967361	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994733578047488	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994680650117125	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994700715679745	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994655975026690	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994656415428624	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994665252827163	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994670709592064	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994675818287104	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994676199960598	",1/31/2020 5:27,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994590652719104	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994600677253121	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994608990433283	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994620247875584	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994557240889344	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994567722676256	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994571132645393	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994583988006912	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994537372639232	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994542909173790	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994543156637701	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994550723174410	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994488643268615	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994493638684672	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994513335136283	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994523439140865	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994456888184833	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994462173028352	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994433437839368	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994434368974859	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994435593641989	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994442543648770	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994447501164545	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994447639752732	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994449686388737	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994451448180744	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994384989442048	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994385631006721	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994392832782352	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994393319321607	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994401137311744	",1/31/2020 5:26,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994351971717120	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994358921764865	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994377397755904	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994377863311386	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994318182494209	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994318488690688	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994321366036485	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994331793022986	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994286230163463	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994298876190720	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994299211722773	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994299857645576	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994245839204360	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994260917571584	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994266470985748	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994267976740884	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994274842816540	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994214671118336	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994201995968514	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994205590487040	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994205875658752	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994206035206144	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994206458884096	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994207444353024	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994173755830272	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994180705857560	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994181099909120	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994181804552193	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994125475262476	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994132370485248	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994133763207170	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994137730797568	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994141329731597	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994148434882575	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994149198024705	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994149529595908	",1/31/2020 5:25,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994067505594368	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994079077658624	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994079266623488	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994085272788992	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994086946316288	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994089316167694	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994025743101965	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994032978288640	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994044768309248	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994046647443456	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994057934360583	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994059754725377	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993991127511047	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994003907489792	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994009083088896	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222994019371954183	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993970671890447	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993983087022080	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993987180457986	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993927273205761	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993933376139269	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993951772368898	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993953525510145	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993898655473664	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993901226622976	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993907732156416	",1/31/2020 5:24,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993865436803090	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993871950557197	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993873183694848	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993875004010505	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993884470554636	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993885745623046	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993889235210240	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993830611496965	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993832763174921	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993844393979907	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993852383916033	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993806024486932	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993813532221440	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993815176458248	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993815470059532	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993771224109056	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993781982515200	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993782276337674	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993789268242440	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993791046389760	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993746897391616	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993702265794565	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993705151475735	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993706535596046	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993714311835665	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993664827428864	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993665494278144	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993677162893312	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993637757399056	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993639422537744	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993639636226048	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993640861007872	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993644594122753	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993650789101579	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993658594701334	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993662214275077	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993663590117377	",1/31/2020 5:23,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993610658000896	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993624683761670	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993634250936325	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993570073915405	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993578781097984	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993580123475968	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993582556164102	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993584061726720	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993585257295899	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993589329965063	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993591011856385	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993593658499075	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993598809092100	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993599807336449	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993534640435200	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993539367391232	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993547835715604	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993560783540224	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993564424118272	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993522342748161	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993522820886537	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993485902438400	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993441359060992	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993443988942863	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993450263408640	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993407825653762	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993408978976768	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993415073226752	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993418500132864	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993418990891013	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993425147916290	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993428100726784	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993379463577600	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993380323610624	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993390125690894	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993390478012443	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993394349301761	",1/31/2020 5:22,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993343887683591	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993366541049856	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993310287048705	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993316666650632	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993328125333505	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993280276869122	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993281073786912	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993287956426752	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993250027540486	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993258013503495	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993262774038534	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993271816966144	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993272676790302	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993214220775438	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993215558758413	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993221929795584	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993223284658177	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993227223117839	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993234147803141	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993235120992268	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993205068779520	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993205928636425	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993159447359512	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993161628221440	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993163616497675	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993171363389442	",1/31/2020 5:21,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993133622874112	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993095328854016	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993110935928832	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993125817253888	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993067633831936	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993076366585875	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993078384037888	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993079898079232	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993083152969743	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993042358992896	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993046901444608	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993061271285760	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993012092915712	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993015888916480	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222993031751598082	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992976353419265	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992988261036032	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992948515594240	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992949912297477	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992957449654275	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992904282689536	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992916022484993	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992921525399552	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992879854817280	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992889988493324	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992902974058514	",1/31/2020 5:20,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992851166015495	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992852365586457	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992868131983360	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992871923625987	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992808073560064	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992808950345739	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992809663156224	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992811944890368	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992813979316225	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992817338900480	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992823517093889	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992836108398594	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992746501300225	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992750557171712	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992760002818048	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992764654292992	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992765874651139	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992766042550273	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992772506038275	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992713546493952	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992718109896705	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992719385178128	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992723118039040	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992723365564417	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992737512960000	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992737907150848	",1/31/2020 5:19,1,1
"1222650786393608192	",1/30/2020 6:40,"1222992691778269189	",1/31/2020 5:19,1,1
